council,long,lat,date,site,beachbugs,id,region,rain_mm,temp_airport
Waverley Council,151.268622,-33.903069,2015-03-25,Bronte Beach,14,24,Sydney City Ocean Beaches,23,23.2
Waverley Council,151.268622,-33.903069,2015-05-11,Bronte Beach,0,24,Sydney City Ocean Beaches,0,22.2
Waverley Council,151.268622,-33.903069,2015-05-05,Bronte Beach,1,24,Sydney City Ocean Beaches,0.1,28.6
Waverley Council,151.268622,-33.903069,2015-06-03,Bronte Beach,21,24,Sydney City Ocean Beaches,0,16.5
Waverley Council,151.268622,-33.903069,2015-02-22,Bronte Beach,72,24,Sydney City Ocean Beaches,6.2,27.7
Waverley Council,151.268622,-33.903069,2015-02-06,Bronte Beach,10,24,Sydney City Ocean Beaches,0,25.8
Waverley Council,151.268622,-33.903069,2015-01-29,Bronte Beach,3,24,Sydney City Ocean Beaches,15.2,21.7
Waverley Council,151.268622,-33.903069,2015-02-14,Bronte Beach,3,24,Sydney City Ocean Beaches,0.2,29.5
Waverley Council,151.268622,-33.903069,2015-01-15,Bronte Beach,0,24,Sydney City Ocean Beaches,0,27.1
Waverley Council,151.268622,-33.903069,2015-01-21,Bronte Beach,40,24,Sydney City Ocean Beaches,3.2,29.1
Waverley Council,151.268622,-33.903069,2015-12-17,Bronte Beach,32,24,Sydney City Ocean Beaches,58,27.6
Waverley Council,151.268622,-33.903069,2015-12-22,Bronte Beach,210,24,Sydney City Ocean Beaches,30,21.7
Waverley Council,151.268622,-33.903069,2015-11-29,Bronte Beach,2,24,Sydney City Ocean Beaches,0.6,27.8
Waverley Council,151.268622,-33.903069,2015-11-23,Bronte Beach,5,24,Sydney City Ocean Beaches,0,23.8
Waverley Council,151.268622,-33.903069,2015-11-11,Bronte Beach,6,24,Sydney City Ocean Beaches,0.4,24.4
Waverley Council,151.268622,-33.903069,2015-10-24,Bronte Beach,4,24,Sydney City Ocean Beaches,0,24
Waverley Council,151.268622,-33.903069,2015-10-18,Bronte Beach,11,24,Sydney City Ocean Beaches,1.8,22.6
Waverley Council,151.268622,-33.903069,2015-11-05,Bronte Beach,390,24,Sydney City Ocean Beaches,15.6,23.6
Waverley Council,151.268622,-33.903069,2015-10-12,Bronte Beach,0,24,Sydney City Ocean Beaches,3.8,29.7
Waverley Council,151.268622,-33.903069,2015-07-08,Bronte Beach,25,24,Sydney City Ocean Beaches,14.6,14.6
Waverley Council,151.268622,-33.903069,2015-06-26,Bronte Beach,7,24,Sydney City Ocean Beaches,1,17.9
Waverley Council,151.268622,-33.903069,2015-07-15,Bronte Beach,13,24,Sydney City Ocean Beaches,0,16.1
Waverley Council,151.268622,-33.903069,2015-07-21,Bronte Beach,11,24,Sydney City Ocean Beaches,4.8,20.1
Waverley Council,151.268622,-33.903069,2015-08-25,Bronte Beach,65,24,Sydney City Ocean Beaches,62.2,21.1
Waverley Council,151.268622,-33.903069,2015-08-19,Bronte Beach,1,24,Sydney City Ocean Beaches,0,17.6
Waverley Council,151.268622,-33.903069,2015-09-11,Bronte Beach,2,24,Sydney City Ocean Beaches,0,22.9
Waverley Council,151.268622,-33.903069,2015-06-20,Bronte Beach,12,24,Sydney City Ocean Beaches,13.6,14.8
Waverley Council,151.268622,-33.903069,2015-07-27,Bronte Beach,1,24,Sydney City Ocean Beaches,0,16.1
Waverley Council,151.268622,-33.903069,2015-06-09,Bronte Beach,11,24,Sydney City Ocean Beaches,0,23.3
Waverley Council,151.268622,-33.903069,2015-06-15,Bronte Beach,2,24,Sydney City Ocean Beaches,0.2,18.6
Waverley Council,151.268622,-33.903069,2015-05-27,Bronte Beach,NA,24,Sydney City Ocean Beaches,0,22.3
Waverley Council,151.268622,-33.903069,2015-05-22,Bronte Beach,46,24,Sydney City Ocean Beaches,10.4,17.4
Waverley Council,151.268622,-33.903069,2015-05-17,Bronte Beach,26,24,Sydney City Ocean Beaches,0.6,19.2
Waverley Council,151.268622,-33.903069,2015-02-27,Bronte Beach,9,24,Sydney City Ocean Beaches,4,27
Waverley Council,151.268622,-33.903069,2015-03-05,Bronte Beach,41,24,Sydney City Ocean Beaches,0,27.5
Waverley Council,151.268622,-33.903069,2015-04-01,Bronte Beach,21,24,Sydney City Ocean Beaches,8,27
Waverley Council,151.268622,-33.903069,2015-04-17,Bronte Beach,36,24,Sydney City Ocean Beaches,1.8,25.2
Waverley Council,151.268622,-33.903069,2015-01-05,Bronte Beach,1,24,Sydney City Ocean Beaches,0,25.8
Waverley Council,151.268622,-33.903069,2015-12-11,Bronte Beach,52,24,Sydney City Ocean Beaches,0.2,37
Waverley Council,151.268622,-33.903069,2015-12-05,Bronte Beach,0,24,Sydney City Ocean Beaches,0,27.5
Waverley Council,151.268622,-33.903069,2015-12-29,Bronte Beach,1,24,Sydney City Ocean Beaches,0,23.8
Waverley Council,151.268622,-33.903069,2015-11-17,Bronte Beach,1,24,Sydney City Ocean Beaches,0,26.2
Waverley Council,151.268622,-33.903069,2015-10-30,Bronte Beach,1,24,Sydney City Ocean Beaches,0,24.8
Waverley Council,151.268622,-33.903069,2015-10-06,Bronte Beach,2,24,Sydney City Ocean Beaches,0,36.4
Waverley Council,151.268622,-33.903069,2015-09-17,Bronte Beach,4,24,Sydney City Ocean Beaches,0,18.3
Waverley Council,151.268622,-33.903069,2015-09-04,Bronte Beach,31,24,Sydney City Ocean Beaches,28.8,17.2
Waverley Council,151.268622,-33.903069,2015-09-23,Bronte Beach,2,24,Sydney City Ocean Beaches,2.8,14.3
Waverley Council,151.268622,-33.903069,2015-09-29,Bronte Beach,1,24,Sydney City Ocean Beaches,0,25
Waverley Council,151.268622,-33.903069,2015-08-31,Bronte Beach,2,24,Sydney City Ocean Beaches,0,16.6
Waverley Council,151.268622,-33.903069,2015-08-14,Bronte Beach,1,24,Sydney City Ocean Beaches,0,19
Waverley Council,151.268622,-33.903069,2015-07-31,Bronte Beach,7,24,Sydney City Ocean Beaches,0,21.5
Waverley Council,151.268622,-33.903069,2015-08-07,Bronte Beach,2,24,Sydney City Ocean Beaches,0,18.1
Waverley Council,151.270572,-33.90056,2015-08-14,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,19
Waverley Council,151.270572,-33.90056,2015-08-07,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,18.1
Waverley Council,151.270572,-33.90056,2015-08-31,Tamarama Beach,3,23,Sydney City Ocean Beaches,0,16.6
Waverley Council,151.270572,-33.90056,2015-10-06,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,36.4
Waverley Council,151.270572,-33.90056,2015-09-29,Tamarama Beach,2,23,Sydney City Ocean Beaches,0,25
Waverley Council,151.270572,-33.90056,2015-09-23,Tamarama Beach,29,23,Sydney City Ocean Beaches,2.8,14.3
Waverley Council,151.270572,-33.90056,2015-09-04,Tamarama Beach,42,23,Sydney City Ocean Beaches,28.8,17.2
Waverley Council,151.270572,-33.90056,2015-09-17,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,18.3
Waverley Council,151.270572,-33.90056,2015-10-12,Tamarama Beach,3,23,Sydney City Ocean Beaches,3.8,29.7
Waverley Council,151.270572,-33.90056,2015-10-30,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,24.8
Waverley Council,151.270572,-33.90056,2015-11-05,Tamarama Beach,410,23,Sydney City Ocean Beaches,15.6,23.6
Waverley Council,151.270572,-33.90056,2015-12-29,Tamarama Beach,2,23,Sydney City Ocean Beaches,0,23.8
Waverley Council,151.270572,-33.90056,2015-12-11,Tamarama Beach,16,23,Sydney City Ocean Beaches,0.2,37
Waverley Council,151.270572,-33.90056,2015-12-05,Tamarama Beach,0,23,Sydney City Ocean Beaches,0,27.5
Waverley Council,151.270572,-33.90056,2015-01-05,Tamarama Beach,4,23,Sydney City Ocean Beaches,0,25.8
Waverley Council,151.270572,-33.90056,2015-02-27,Tamarama Beach,300,23,Sydney City Ocean Beaches,4,27
Waverley Council,151.270572,-33.90056,2015-02-22,Tamarama Beach,42,23,Sydney City Ocean Beaches,6.2,27.7
Waverley Council,151.270572,-33.90056,2015-03-05,Tamarama Beach,4,23,Sydney City Ocean Beaches,0,27.5
Waverley Council,151.270572,-33.90056,2015-05-22,Tamarama Beach,900,23,Sydney City Ocean Beaches,10.4,17.4
Waverley Council,151.270572,-33.90056,2015-05-17,Tamarama Beach,22,23,Sydney City Ocean Beaches,0.6,19.2
Waverley Council,151.270572,-33.90056,2015-06-15,Tamarama Beach,1,23,Sydney City Ocean Beaches,0.2,18.6
Waverley Council,151.270572,-33.90056,2015-06-20,Tamarama Beach,3,23,Sydney City Ocean Beaches,13.6,14.8
Waverley Council,151.270572,-33.90056,2015-06-09,Tamarama Beach,5,23,Sydney City Ocean Beaches,0,23.3
Waverley Council,151.270572,-33.90056,2015-07-27,Tamarama Beach,3,23,Sydney City Ocean Beaches,0,16.1
Waverley Council,151.270572,-33.90056,2015-07-31,Tamarama Beach,5,23,Sydney City Ocean Beaches,0,21.5
Waverley Council,151.270572,-33.90056,2015-09-11,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,22.9
Waverley Council,151.270572,-33.90056,2015-08-19,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,17.6
Waverley Council,151.270572,-33.90056,2015-08-25,Tamarama Beach,42,23,Sydney City Ocean Beaches,62.2,21.1
Waverley Council,151.270572,-33.90056,2015-07-21,Tamarama Beach,2,23,Sydney City Ocean Beaches,4.8,20.1
Waverley Council,151.270572,-33.90056,2015-07-15,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,16.1
Waverley Council,151.270572,-33.90056,2015-06-26,Tamarama Beach,5,23,Sydney City Ocean Beaches,1,17.9
Waverley Council,151.270572,-33.90056,2015-07-08,Tamarama Beach,13,23,Sydney City Ocean Beaches,14.6,14.6
Waverley Council,151.270572,-33.90056,2015-10-18,Tamarama Beach,2,23,Sydney City Ocean Beaches,1.8,22.6
Waverley Council,151.270572,-33.90056,2015-10-24,Tamarama Beach,2,23,Sydney City Ocean Beaches,0,24
Waverley Council,151.270572,-33.90056,2015-11-11,Tamarama Beach,450,23,Sydney City Ocean Beaches,0.4,24.4
Waverley Council,151.270572,-33.90056,2015-11-23,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,23.8
Waverley Council,151.270572,-33.90056,2015-11-17,Tamarama Beach,15,23,Sydney City Ocean Beaches,0,26.2
Waverley Council,151.270572,-33.90056,2015-11-29,Tamarama Beach,1,23,Sydney City Ocean Beaches,0.6,27.8
Waverley Council,151.270572,-33.90056,2015-12-17,Tamarama Beach,28,23,Sydney City Ocean Beaches,58,27.6
Waverley Council,151.270572,-33.90056,2015-12-22,Tamarama Beach,690,23,Sydney City Ocean Beaches,30,21.7
Waverley Council,151.270572,-33.90056,2015-01-21,Tamarama Beach,10,23,Sydney City Ocean Beaches,3.2,29.1
Waverley Council,151.270572,-33.90056,2015-01-29,Tamarama Beach,8,23,Sydney City Ocean Beaches,15.2,21.7
Waverley Council,151.270572,-33.90056,2015-01-15,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,27.1
Waverley Council,151.270572,-33.90056,2015-02-14,Tamarama Beach,1,23,Sydney City Ocean Beaches,0.2,29.5
Waverley Council,151.270572,-33.90056,2015-02-06,Tamarama Beach,1,23,Sydney City Ocean Beaches,0,25.8
Waverley Council,151.270572,-33.90056,2015-03-17,Tamarama Beach,7,23,Sydney City Ocean Beaches,0,25.3
Waverley Council,151.270572,-33.90056,2015-03-09,Tamarama Beach,4,23,Sydney City Ocean Beaches,0,31.3
Waverley Council,151.270572,-33.90056,2015-06-03,Tamarama Beach,24,23,Sydney City Ocean Beaches,0,16.5
Waverley Council,151.270572,-33.90056,2015-05-05,Tamarama Beach,2,23,Sydney City Ocean Beaches,0.1,28.6
Waverley Council,151.270572,-33.90056,2015-05-11,Tamarama Beach,17,23,Sydney City Ocean Beaches,0,22.2
Waverley Council,151.270572,-33.90056,2015-05-27,Tamarama Beach,7,23,Sydney City Ocean Beaches,0,22.3
Waverley Council,151.270572,-33.90056,2015-04-01,Tamarama Beach,43,23,Sydney City Ocean Beaches,8,27
Waverley Council,151.270572,-33.90056,2015-03-25,Tamarama Beach,32,23,Sydney City Ocean Beaches,23,23.2
Waverley Council,151.270572,-33.90056,2015-04-17,Tamarama Beach,10,23,Sydney City Ocean Beaches,1.8,25.2
Waverley Council,151.270572,-33.90056,2015-04-09,Tamarama Beach,4,23,Sydney City Ocean Beaches,0,20.4
Waverley Council,151.270572,-33.90056,2015-04-27,Tamarama Beach,20,23,Sydney City Ocean Beaches,7,18.2
Waverley Council,151.270572,-33.90056,2015-07-02,Tamarama Beach,5,23,Sydney City Ocean Beaches,0,17.2
Randwick Council,151.267505,-33.914486,2016-01-04,Clovelly Beach,8,25,Sydney City Ocean Beaches,17.6,25.4
Randwick Council,151.267505,-33.914486,2016-01-28,Clovelly Beach,4,25,Sydney City Ocean Beaches,0.4,29.4
Randwick Council,151.267505,-33.914486,2016-02-21,Clovelly Beach,110,25,Sydney City Ocean Beaches,46.2,26.7
Randwick Council,151.267505,-33.914486,2016-02-27,Clovelly Beach,4,25,Sydney City Ocean Beaches,0,28.5
Randwick Council,151.267505,-33.914486,2016-03-04,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,30.4
Randwick Council,151.267505,-33.914486,2016-03-22,Clovelly Beach,12,25,Sydney City Ocean Beaches,41,21.3
Randwick Council,151.267505,-33.914486,2016-04-04,Clovelly Beach,130,25,Sydney City Ocean Beaches,27.8,24.3
Randwick Council,151.267505,-33.914486,2016-03-29,Clovelly Beach,15,25,Sydney City Ocean Beaches,0,22
Randwick Council,151.267505,-33.914486,2016-04-20,Clovelly Beach,3,25,Sydney City Ocean Beaches,2.6,25
Randwick Council,151.267505,-33.914486,2016-05-04,Clovelly Beach,8,25,Sydney City Ocean Beaches,0,25.8
Randwick Council,151.267505,-33.914486,2016-05-17,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.267505,-33.914486,2016-06-03,Clovelly Beach,1,25,Sydney City Ocean Beaches,4.8,18.8
Randwick Council,151.267505,-33.914486,2016-06-21,Clovelly Beach,9,25,Sydney City Ocean Beaches,0,19.3
Randwick Council,151.267505,-33.914486,2016-06-28,Clovelly Beach,1,25,Sydney City Ocean Beaches,4.4,15.4
Randwick Council,151.267505,-33.914486,2016-07-08,Clovelly Beach,35,25,Sydney City Ocean Beaches,13.8,17.6
Randwick Council,151.267505,-33.914486,2016-07-21,Clovelly Beach,15,25,Sydney City Ocean Beaches,24.8,19.8
Randwick Council,151.267505,-33.914486,2016-07-27,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,19.6
Randwick Council,151.267505,-33.914486,2016-08-02,Clovelly Beach,3,25,Sydney City Ocean Beaches,1,15.2
Randwick Council,151.267505,-33.914486,2016-08-09,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,19.9
Randwick Council,151.267505,-33.914486,2016-08-15,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,21.4
Randwick Council,151.267505,-33.914486,2016-08-26,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,15.4
Randwick Council,151.267505,-33.914486,2016-01-10,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,28.8
Randwick Council,151.267505,-33.914486,2016-01-16,Clovelly Beach,3,25,Sydney City Ocean Beaches,9.6,22.9
Randwick Council,151.267505,-33.914486,2016-01-22,Clovelly Beach,10,25,Sydney City Ocean Beaches,32.8,26.9
Randwick Council,151.267505,-33.914486,2016-02-03,Clovelly Beach,7,25,Sydney City Ocean Beaches,0,31
Randwick Council,151.267505,-33.914486,2016-02-09,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,26.7
Randwick Council,151.267505,-33.914486,2016-02-15,Clovelly Beach,3,25,Sydney City Ocean Beaches,0,27.3
Randwick Council,151.267505,-33.914486,2016-03-10,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,25.3
Randwick Council,151.267505,-33.914486,2016-03-16,Clovelly Beach,24,25,Sydney City Ocean Beaches,20.6,24
Randwick Council,151.267505,-33.914486,2016-04-08,Clovelly Beach,11,25,Sydney City Ocean Beaches,0,21.7
Randwick Council,151.267505,-33.914486,2016-04-15,Clovelly Beach,9,25,Sydney City Ocean Beaches,0.4,26.3
Randwick Council,151.267505,-33.914486,2016-04-28,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,27.2
Randwick Council,151.267505,-33.914486,2016-05-10,Clovelly Beach,4,25,Sydney City Ocean Beaches,0.2,25.2
Randwick Council,151.267505,-33.914486,2016-05-23,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,28.3
Randwick Council,151.267505,-33.914486,2016-06-09,Clovelly Beach,120,25,Sydney City Ocean Beaches,1,23.1
Randwick Council,151.267505,-33.914486,2016-06-16,Clovelly Beach,5,25,Sydney City Ocean Beaches,0,22.5
Randwick Council,151.267505,-33.914486,2016-07-05,Clovelly Beach,11,25,Sydney City Ocean Beaches,4.8,19.1
Randwick Council,151.267505,-33.914486,2016-07-15,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,17.1
Randwick Council,151.267505,-33.914486,2016-08-19,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,24.7
Randwick Council,151.267505,-33.914486,2016-09-07,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,21.7
Randwick Council,151.267505,-33.914486,2016-09-14,Clovelly Beach,1,25,Sydney City Ocean Beaches,7,24.9
Randwick Council,151.267505,-33.914486,2016-10-12,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,23.3
Randwick Council,151.267505,-33.914486,2016-10-25,Clovelly Beach,11,25,Sydney City Ocean Beaches,0,25.4
Randwick Council,151.267505,-33.914486,2016-10-31,Clovelly Beach,2,25,Sydney City Ocean Beaches,1.4,21.5
Randwick Council,151.267505,-33.914486,2016-11-05,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,25.6
Randwick Council,151.267505,-33.914486,2016-11-17,Clovelly Beach,2,25,Sydney City Ocean Beaches,0,25.3
Randwick Council,151.267505,-33.914486,2016-09-01,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,23.2
Randwick Council,151.267505,-33.914486,2016-09-20,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,21.5
Randwick Council,151.267505,-33.914486,2016-09-26,Clovelly Beach,3,25,Sydney City Ocean Beaches,4.8,19.2
Randwick Council,151.267505,-33.914486,2016-09-30,Clovelly Beach,0,25,Sydney City Ocean Beaches,2,20.2
Randwick Council,151.267505,-33.914486,2016-10-18,Clovelly Beach,1,25,Sydney City Ocean Beaches,3.8,26.6
Randwick Council,151.267505,-33.914486,2016-11-10,Clovelly Beach,3,25,Sydney City Ocean Beaches,11.4,25
Randwick Council,151.267505,-33.914486,2016-12-05,Clovelly Beach,0,25,Sydney City Ocean Beaches,1.4,32.4
Randwick Council,151.267505,-33.914486,2016-12-12,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,29
Randwick Council,151.267505,-33.914486,2016-11-23,Clovelly Beach,1,25,Sydney City Ocean Beaches,0,29.2
Randwick Council,151.267505,-33.914486,2016-11-30,Clovelly Beach,0,25,Sydney City Ocean Beaches,0,26.2
Randwick Council,151.267505,-33.914486,2016-12-16,Clovelly Beach,50,25,Sydney City Ocean Beaches,32.2,26
Randwick Council,151.267505,-33.914486,2016-12-22,Clovelly Beach,5,25,Sydney City Ocean Beaches,0,25
Randwick Council,151.267505,-33.914486,2016-12-29,Clovelly Beach,4,25,Sydney City Ocean Beaches,0,38.2
Randwick Council,151.25817,-33.92076,2016-12-22,Coogee Beach,21,26,Sydney City Ocean Beaches,0,25
Randwick Council,151.25817,-33.92076,2016-12-16,Coogee Beach,1200,26,Sydney City Ocean Beaches,32.2,26
Randwick Council,151.25817,-33.92076,2016-12-29,Coogee Beach,66,26,Sydney City Ocean Beaches,0,38.2
Randwick Council,151.25817,-33.92076,2016-12-12,Coogee Beach,NA,26,Sydney City Ocean Beaches,0,29
Randwick Council,151.25817,-33.92076,2016-11-23,Coogee Beach,23,26,Sydney City Ocean Beaches,0,29.2
Randwick Council,151.25817,-33.92076,2016-11-30,Coogee Beach,46,26,Sydney City Ocean Beaches,0,26.2
Randwick Council,151.25817,-33.92076,2016-12-05,Coogee Beach,40,26,Sydney City Ocean Beaches,1.4,32.4
Randwick Council,151.25817,-33.92076,2016-11-10,Coogee Beach,37,26,Sydney City Ocean Beaches,11.4,25
Randwick Council,151.25817,-33.92076,2016-11-05,Coogee Beach,6,26,Sydney City Ocean Beaches,0,25.6
Randwick Council,151.25817,-33.92076,2016-10-25,Coogee Beach,3,26,Sydney City Ocean Beaches,0,25.4
Randwick Council,151.25817,-33.92076,2016-10-31,Coogee Beach,5,26,Sydney City Ocean Beaches,1.4,21.5
Randwick Council,151.25817,-33.92076,2016-09-07,Coogee Beach,0,26,Sydney City Ocean Beaches,0,21.7
Randwick Council,151.25817,-33.92076,2016-11-17,Coogee Beach,16,26,Sydney City Ocean Beaches,0,25.3
Randwick Council,151.25817,-33.92076,2016-10-12,Coogee Beach,5,26,Sydney City Ocean Beaches,0,23.3
Randwick Council,151.25817,-33.92076,2016-10-18,Coogee Beach,1,26,Sydney City Ocean Beaches,3.8,26.6
Randwick Council,151.25817,-33.92076,2016-09-14,Coogee Beach,33,26,Sydney City Ocean Beaches,7,24.9
Randwick Council,151.25817,-33.92076,2016-09-20,Coogee Beach,8,26,Sydney City Ocean Beaches,0,21.5
Randwick Council,151.25817,-33.92076,2016-09-26,Coogee Beach,6,26,Sydney City Ocean Beaches,4.8,19.2
Randwick Council,151.25817,-33.92076,2016-09-30,Coogee Beach,0,26,Sydney City Ocean Beaches,2,20.2
Randwick Council,151.25817,-33.92076,2016-09-01,Coogee Beach,0,26,Sydney City Ocean Beaches,0,23.2
Randwick Council,151.25817,-33.92076,2016-08-19,Coogee Beach,2,26,Sydney City Ocean Beaches,0,24.7
Randwick Council,151.25817,-33.92076,2016-07-27,Coogee Beach,6,26,Sydney City Ocean Beaches,0,19.6
Randwick Council,151.25817,-33.92076,2016-07-08,Coogee Beach,30,26,Sydney City Ocean Beaches,13.8,17.6
Randwick Council,151.25817,-33.92076,2016-06-24,Coogee Beach,4,26,Sydney City Ocean Beaches,0,17.6
Randwick Council,151.25817,-33.92076,2016-06-16,Coogee Beach,3,26,Sydney City Ocean Beaches,0,22.5
Randwick Council,151.25817,-33.92076,2016-06-09,Coogee Beach,130,26,Sydney City Ocean Beaches,1,23.1
Randwick Council,151.25817,-33.92076,2016-06-23,Coogee Beach,3,26,Sydney City Ocean Beaches,0,19.5
Randwick Council,151.25817,-33.92076,2016-05-23,Coogee Beach,16,26,Sydney City Ocean Beaches,0,28.3
Randwick Council,151.25817,-33.92076,2016-05-10,Coogee Beach,40,26,Sydney City Ocean Beaches,0.2,25.2
Randwick Council,151.25817,-33.92076,2016-04-28,Coogee Beach,5,26,Sydney City Ocean Beaches,0,27.2
Randwick Council,151.25817,-33.92076,2016-05-04,Coogee Beach,6,26,Sydney City Ocean Beaches,0,25.8
Randwick Council,151.25817,-33.92076,2016-04-15,Coogee Beach,41,26,Sydney City Ocean Beaches,0.4,26.3
Randwick Council,151.25817,-33.92076,2016-04-20,Coogee Beach,25,26,Sydney City Ocean Beaches,2.6,25
Randwick Council,151.25817,-33.92076,2016-04-08,Coogee Beach,17,26,Sydney City Ocean Beaches,0,21.7
Randwick Council,151.25817,-33.92076,2016-03-10,Coogee Beach,18,26,Sydney City Ocean Beaches,0,25.3
Randwick Council,151.25817,-33.92076,2016-02-15,Coogee Beach,10,26,Sydney City Ocean Beaches,0,27.3
Randwick Council,151.25817,-33.92076,2016-02-27,Coogee Beach,17,26,Sydney City Ocean Beaches,0,28.5
Randwick Council,151.25817,-33.92076,2016-03-04,Coogee Beach,8,26,Sydney City Ocean Beaches,0,30.4
Randwick Council,151.25817,-33.92076,2016-02-09,Coogee Beach,10,26,Sydney City Ocean Beaches,0,26.7
Randwick Council,151.25817,-33.92076,2016-01-16,Coogee Beach,18,26,Sydney City Ocean Beaches,9.6,22.9
Randwick Council,151.25817,-33.92076,2016-01-10,Coogee Beach,8,26,Sydney City Ocean Beaches,0,28.8
Randwick Council,151.25817,-33.92076,2016-08-26,Coogee Beach,5,26,Sydney City Ocean Beaches,0,15.4
Randwick Council,151.25817,-33.92076,2016-08-15,Coogee Beach,3,26,Sydney City Ocean Beaches,0,21.4
Randwick Council,151.25817,-33.92076,2016-08-09,Coogee Beach,16,26,Sydney City Ocean Beaches,0,19.9
Randwick Council,151.25817,-33.92076,2016-08-02,Coogee Beach,3,26,Sydney City Ocean Beaches,1,15.2
Randwick Council,151.25817,-33.92076,2016-07-21,Coogee Beach,61,26,Sydney City Ocean Beaches,24.8,19.8
Randwick Council,151.25817,-33.92076,2016-07-15,Coogee Beach,1,26,Sydney City Ocean Beaches,0,17.1
Randwick Council,151.25817,-33.92076,2016-06-28,Coogee Beach,4,26,Sydney City Ocean Beaches,4.4,15.4
Randwick Council,151.25817,-33.92076,2016-06-22,Coogee Beach,9,26,Sydney City Ocean Beaches,0,20.9
Randwick Council,151.25817,-33.92076,2016-07-05,Coogee Beach,28,26,Sydney City Ocean Beaches,4.8,19.1
Randwick Council,151.25817,-33.92076,2016-06-21,Coogee Beach,140,26,Sydney City Ocean Beaches,0,19.3
Randwick Council,151.25817,-33.92076,2016-06-20,Coogee Beach,22,26,Sydney City Ocean Beaches,28.2,20.9
Randwick Council,151.25817,-33.92076,2016-06-03,Coogee Beach,15,26,Sydney City Ocean Beaches,4.8,18.8
Randwick Council,151.25817,-33.92076,2016-05-17,Coogee Beach,1,26,Sydney City Ocean Beaches,0,28.9
Randwick Council,151.25817,-33.92076,2016-03-29,Coogee Beach,20,26,Sydney City Ocean Beaches,0,22
Randwick Council,151.25817,-33.92076,2016-04-04,Coogee Beach,450,26,Sydney City Ocean Beaches,27.8,24.3
Randwick Council,151.25817,-33.92076,2016-03-22,Coogee Beach,21,26,Sydney City Ocean Beaches,41,21.3
Randwick Council,151.25817,-33.92076,2016-03-16,Coogee Beach,71,26,Sydney City Ocean Beaches,20.6,24
Randwick Council,151.25817,-33.92076,2016-02-21,Coogee Beach,780,26,Sydney City Ocean Beaches,46.2,26.7
Randwick Council,151.25817,-33.92076,2016-01-28,Coogee Beach,15,26,Sydney City Ocean Beaches,0.4,29.4
Randwick Council,151.25817,-33.92076,2016-01-22,Coogee Beach,58,26,Sydney City Ocean Beaches,32.8,26.9
Randwick Council,151.25817,-33.92076,2016-02-03,Coogee Beach,10,26,Sydney City Ocean Beaches,0,31
Randwick Council,151.25817,-33.92076,2016-01-04,Coogee Beach,26,26,Sydney City Ocean Beaches,17.6,25.4
Randwick Council,151.264558,-33.915646,2016-01-04,Gordons Bay (East),20,25.9,Sydney City Ocean Beaches,17.6,25.4
Randwick Council,151.264558,-33.915646,2016-01-16,Gordons Bay (East),0,25.9,Sydney City Ocean Beaches,9.6,22.9
Randwick Council,151.264558,-33.915646,2016-02-27,Gordons Bay (East),5,25.9,Sydney City Ocean Beaches,0,28.5
Randwick Council,151.264558,-33.915646,2016-02-15,Gordons Bay (East),0,25.9,Sydney City Ocean Beaches,0,27.3
Randwick Council,151.264558,-33.915646,2016-02-21,Gordons Bay (East),990,25.9,Sydney City Ocean Beaches,46.2,26.7
Randwick Council,151.264558,-33.915646,2016-03-04,Gordons Bay (East),0,25.9,Sydney City Ocean Beaches,0,30.4
Randwick Council,151.264558,-33.915646,2016-03-22,Gordons Bay (East),17,25.9,Sydney City Ocean Beaches,41,21.3
Randwick Council,151.264558,-33.915646,2016-03-29,Gordons Bay (East),5,25.9,Sydney City Ocean Beaches,0,22
Randwick Council,151.264558,-33.915646,2016-04-20,Gordons Bay (East),3,25.9,Sydney City Ocean Beaches,2.6,25
